,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Storage Type,OS,Weight,Price
3552,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,24576.0,1048576.0,SSD,Windows 11,,1219.0
3553,Lenovo,Intel Core i5 8250U   1.60GHz,5897.0,Intel UHD Graphics 620,1042.0,14.0,,,4096.0,262144.0,SSD,Windows 10,1.64,952.22
3554,HP,Intel Core i5 11320H   3.20GHz,10960.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.27,689.99
3555,Dell,Intel Core i7 10700   2.90GHz,16550.0,Intel Arc A730M,8274.0,15.6,1920.0,1200.0,16384.0,1048576.0,SSD,Windows 11,1.91,1809.0
3556,Dell,Intel Core i7 11800H   2.30GHz,20753.0,Quadro RTX 3000,11157.0,17.0,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 10,2.09,1923.99
3557,Dell,Intel Core i7 930   2.80GHz,2950.0,GeForce MX570 A,6177.0,14.0,2240.0,1400.0,32768.0,1048576.0,SSD,Windows 11,1.55,1229.3
3558,Acer,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,40960.0,1048576.0,SSD,Windows 11,1.65,949.99
3559,Asus,AMD Ryzen 5 4600G,16003.0,GeForce GTX 1650,7868.0,17.3,1920.0,1080.0,12288.0,524288.0,SSD,Windows 10,,949.0
3560,Asus,AMD Ryzen 9 6900HS,23896.0,GeForce RTX 3060,17089.0,15.6,2560.0,1440.0,16384.0,1048576.0,SSD,Windows 10,1.90,1719.99
3561,Dell,Intel Core i7 1185G7   3.00GHz,10552.0,Intel Iris Pro Graphics 6200,1449.0,13.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 11,2.09,750.74
3562,Dell,Intel Core i5 1235U,13554.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.91,470.0
3564,HP,Intel Core M 5Y51   1.10GHz,2130.0,Intel UHD Graphics 605,369.0,11.6,,,4096.0,131072.0,SSD,Windows 10,1.23,415.68
3565,HP,Intel Core i7 960   3.20GHz,3311.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 11,,1359.0
3566,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,17.0,1920.0,1200.0,32768.0,1024000.0,SSD,Windows 11,3.64,4024.99
3567,Dell,Intel Core i5 10400H   2.60GHz,8553.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,262144.0,SSD,Windows 10,,659.0
3568,Dell,Intel Core i7 4790   3.60GHz,7260.0,GeForce RTX 3080,25351.0,17.3,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,3.20,2223.06
3570,HP,Intel Core i3 1110G4   1.80GHz,4390.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,,549.0
3571,Dell,Intel Core i7 12800H,24971.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,3.64,1097.24
3572,MSI,Intel Core i5 10400H   2.60GHz,8553.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,24576.0,1048576.0,SSD,Windows 11,1.86,869.0
3573,Lenovo,AMD Ryzen 7 5800H,21133.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,16384.0,1048576.0,SSD,Windows 11,2.45,1399.0
3574,HP,Intel Pentium N4200   1.10GHz,2169.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,8192.0,131072.0,SSD,Windows 11,1.79,368.0
3575,Acer,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,1.23,565.0
3576,GIGABYTE,Intel Core i7 5700HQ   2.70GHz,6026.0,,,17.0,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.55,1699.99
3577,Acer,Intel Core i5 2450M   2.50GHz,2070.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 10,,1299.0
3580,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,3.64,3005.81
3581,Asus,Intel Core i5 11400   2.60GHz,17093.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,2.60,1349.0
3583,Dell,Intel Core i7 7700HQ   2.80GHz,6925.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1200.0,16384.0,2097152.0,SSD,Windows 11,1.91,2679.99
3584,MSI,Intel Core i5 12450H,17441.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.86,949.0
3585,Acer,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 4060,19560.0,16.0,1920.0,1200.0,16384.0,524288.0,SSD,Windows 11,2.70,1049.99
3586,Asus,Intel Core i5 1035G7   1.20GHz,8301.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,ChromeOS,2.82,699.99
3587,TechDeal,Intel Core i5 1235U,13554.0,Intel UHD Graphics 605,369.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,1.64,599.99
3588,HP,Intel Core i7 11850H   2.50GHz,20732.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.30,1149.0
3589,Asus,Intel Core i5 11300H   3.10GHz,10984.0,GeForce RTX 4060,19560.0,16.0,1920.0,1200.0,32768.0,2097152.0,SSD,Windows 11,,1699.0
3591,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,65536.0,1048576.0,SSD,Windows 11,,1809.0
3592,Dell,Intel Core i3 3227U   1.90GHz,1286.0,Intel UHD Graphics 620,1042.0,13.3,,,16384.0,524288.0,SSD,Windows 14,2.73,467.86
3598,Lenovo,AMD Ryzen 7 4700G,20198.0,Intel UHD Graphics,1476.0,14.0,,,16384.0,524288.0,SSD,Windows 10,1.59,669.0
3599,Asus,Intel Celeron N3350   1.10GHz,1108.0,Intel UHD Graphics 600,324.0,15.6,1366.0,768.0,4096.0,65536.0,SSD,ChromeOS,1.41,283.7
3602,MSI,Intel Core i5 1240P,17329.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1200.0,16384.0,524288.0,SSD,Windows 11,1.95,758.99
3606,Asus,AMD Ryzen 9 5900HX,22681.0,Radeon RX 6800M,13138.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.40,1460.0
3607,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,1048576.0,Hybrid,Windows 10,1.77,491.0
3608,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,65536.0,4194304.0,SSD,Windows 11,,2109.0
3610,Dell,Intel Core i5 8350U   1.70GHz,6226.0,Intel UHD Graphics 620,1042.0,14.1,1366.0,768.0,8192.0,,,Windows 10,1.41,306.52
3611,HP,AMD Ryzen 7 5700G,24647.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,1.75,665.0
3612,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,17.3,3840.0,2160.0,65536.0,1024000.0,SSD,Windows 11,3.64,2956.35
3613,Dell,Intel Core i7 1195G7   2.90GHz,11045.0,Intel Iris Pro Graphics 6200,1449.0,13.4,3456.0,2234.0,16384.0,1048576.0,SSD,Windows 11,1.26,1199.99
3614,Lenovo,Intel Core i7 8565U   1.80GHz,6136.0,GeForce MX230,1838.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.00,692.9
3616,Dell,Intel Core i7 2700K   3.50GHz,5750.0,GeForce RTX 3060 Ti,20599.0,16.0,1920.0,1200.0,8192.0,524288.0,SSD,Windows 11,1.96,1099.0
3618,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3080 Ti,27324.0,17.3,3840.0,2160.0,32768.0,1024000.0,SSD,Windows 11,3.64,2852.4
3619,Asus,Intel Core i7 1255U,13775.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,1.01,1979.83
3620,LG,Intel Core i7 1360P,19333.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,16 Ounces,1080.52
3621,Dell,Intel Core i7 12650H,23276.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,1.64,819.97
3622,HP,Intel Core i5 13420H,18753.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,1.69,486.0
3624,MSI,Intel Core i5 1155G7   2.50GHz,10280.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,2.00,391.4
3625,Microsoft,AMD Ryzen 7 2800H,8013.0,Radeon Vega 11,1821.0,15.0,2496.0,1664.0,8192.0,524288.0,SSD,Windows 10,1.55,795.0
3627,Lenovo,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,2.41,1849.0
3628,Razer,Intel Core i7 10875H   2.30GHz,15019.0,GeForce RTX 2080 SUPER,19603.0,15.6,3840.0,2160.0,16384.0,,,Windows 10,4.10,3359.69
3632,Dell,Intel Core i5 11300H   3.10GHz,10984.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,2.86,2249.0
3633,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,16384.0,1048576.0,SSD,Windows 11,1.70,459.0
3634,Lenovo,Intel Core i7 1255U,13775.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.63,769.0
3636,HP,Intel Celeron N2830   2.16GHz,550.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,4096.0,65536.0,SSD,ChromeOS,1.55,197.22
3637,MSI,Intel Core i5 1155G7   2.50GHz,10280.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.00,591.26
3638,Lenovo,Intel Core i5 760   2.80GHz,2608.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,8192.0,1048576.0,SSD,Windows 10,1.73,1099.0
3639,Acer,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,,1429.0
3640,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 11,1.23,831.59
3641,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,16384.0,131072.0,SSD,Windows 10,,1190.59
3643,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1200.0,32768.0,524288.0,SSD,Windows 11,3.64,1924.22
3644,MSI,Intel Core i9 11950H   2.60GHz,21445.0,Intel UHD Graphics 600,324.0,17.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,5.00,3299.0
3645,Acer,AMD Ryzen 5 5600G,19905.0,GeForce RTX 3050,12961.0,14.0,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,1.50,629.99
3646,Dell,Intel Core i7 5557U   3.10GHz,3089.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,1.68,949.0
3647,Panasonic,Intel Core i5 7300U   2.60GHz,3683.0,Intel HD Graphics 620,926.0,14.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,,698.99
3649,Dell,Intel Core i3 4005U   1.70GHz,1655.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,1024000.0,SSD,Windows 10,1.48,805.02
3650,Asus,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,16384.0,1048576.0,SSD,Windows 11,2.30,2149.99
3651,Dell,Intel Core i9 13980HX,48083.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,65536.0,1024000.0,SSD,Windows 11,3.64,2178.6
3652,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.09,885.0
3653,HP,Intel Pentium Gold G6405   4.10GHz,4254.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,4096.0,262144.0,SSD,Windows 10,,449.0
3654,HP,Intel Core i3 1005G1   1.20GHz,4982.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,8192.0,262144.0,SSD,Windows 11,1.68,429.99
3655,HP,Intel Core i3 8121U   2.20GHz,4388.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,,489.0
3656,HP,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,,1048576.0,SSD,Windows 11,,499.0
3657,MSI,Intel Core i5 9300H   2.40GHz,7646.0,GeForce GTX 1660 Ti,12956.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,1.86,889.0
3659,Acer,Intel Core i7 7700HQ   2.80GHz,6925.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,2.50,1509.0
3660,Asus,Intel Core i7 6920HQ   2.90GHz,7303.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,1.80,1209.99
3661,Dell,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,17.0,3840.0,2400.0,16384.0,524288.0,SSD,Windows 10,1.92,2409.37
3662,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,17.0,1920.0,1200.0,32768.0,2048000.0,SSD,Windows 11,3.64,2761.59
3663,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 10,,1079.0
3664,Acer,Intel Core i5 2400S   2.50GHz,3149.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 10,2.10,959.0
3665,HP,Intel Pentium N4200   1.10GHz,2169.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,16384.0,131072.0,SSD,Windows 11,,339.99
3667,Dell,Intel Core i5 8350U   1.70GHz,6226.0,Intel UHD Graphics 620,1042.0,15.6,1366.0,768.0,8192.0,512000.0,SSD,Windows 10,5.49,529.99
3668,Lenovo,Intel Core i5 11300H   3.10GHz,10984.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,65536.0,2097152.0,SSD,Windows 11,2.55,2699.0
3670,Dell,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,,1099.0
3672,Dell,Intel Core i5 750   2.67GHz,2521.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,8192.0,1024000.0,SSD,Windows 11,1.19,808.49
3673,MSI,Intel Core i9 13980HX,48083.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,32768.0,2097152.0,SSD,Windows 11,5.22,2499.0
3674,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,,499.0
3677,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,,879.0
3678,Razer,Intel Core i7 10875H   2.30GHz,15019.0,GeForce RTX 2080 SUPER,19603.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,4.60,2188.0
3680,Lenovo,Intel Core i7 13700H,28003.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.40,1459.0
3682,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3080 Ti,27324.0,15.6,1920.0,1080.0,32768.0,524288.0,SSD,Windows 11,3.64,1763.67
3683,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,,1369.0
3685,Asus,AMD Ryzen 7 7735HS,24268.0,GeForce RTX 2050,7320.0,17.3,1920.0,1080.0,65536.0,4194304.0,SSD,Windows 11,2.59,2389.99
3686,Acer,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,36864.0,524288.0,SSD,Windows 10,,649.0
3687,Lenovo,Intel Core i5 12450H,17441.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1200.0,16384.0,524288.0,SSD,Windows 11,1.51,899.0
3688,HP,Intel Core i7 13700H,28003.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.30,649.0
3689,Dell,Intel Core i3 4005U   1.70GHz,1655.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,131072.0,SSD,Windows 11,1.38,689.99
3690,Dell,Intel Core i7 6700HQ   2.60GHz,6526.0,GeForce RTX 3050,12961.0,16.0,3072.0,1920.0,40960.0,1048576.0,SSD,Windows 10,2.05,1599.0
3691,HP,Intel Core i3 1005G1   1.20GHz,4982.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,8192.0,262144.0,SSD,Windows 10,1.70,360.0
3693,Asus,MediaTek MT8183,2424.0,Intel Iris Pro Graphics 6200,1449.0,10.5,1920.0,1200.0,4096.0,66560.0,SSD,ChromeOS,0.51,379.99
3697,Dell,Intel Core i7 950   3.07GHz,3200.0,GeForce RTX 2060,14124.0,15.6,1920.0,1080.0,,262144.0,SSD,Windows 10,2.36,5087.88
3699,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.05,899.0
3700,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3060 Ti,20599.0,14.0,2240.0,1440.0,16384.0,1048576.0,SSD,Windows 11,1.40,1299.0
3701,HP,Intel Core i5 1335U,16980.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1920.0,1080.0,32768.0,2048000.0,SSD,Windows 11,2.09,944.99
3702,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,14.0,1920.0,1080.0,16384.0,1024000.0,SSD,Windows 11,3.64,1663.52
3703,Dell,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 3080 12GB,26716.0,15.6,1920.0,1200.0,16384.0,1048576.0,SSD,Windows 11,1.91,1889.08
3704,Dell,Intel Core i7 12800H,24971.0,Quadro M6000 24GB,11878.0,14.0,1920.0,1080.0,65536.0,2048000.0,SSD,Windows 11,3.64,3296.29
3705,Acer,Intel Core i5 2400S   2.50GHz,3149.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 11,,1189.0
3706,Asus,Intel Celeron N4500   1.10GHz,2003.0,Intel UHD Graphics,1476.0,14.0,1980.0,1080.0,4096.0,131072.0,SSD,Windows 11,1.50,432.99
3708,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,17.3,1920.0,1080.0,8192.0,262144.0,SSD,Windows 11,2.36,409.0
3709,HP,Intel Core i3 8121U   2.20GHz,4388.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,,399.0
3710,Dell,Intel Core i7 5557U   3.10GHz,3089.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,1.66,1199.0
3711,Acer,Intel Core i5 8265U   1.60GHz,6026.0,Intel UHD Graphics 620,1042.0,14.0,1920.0,1080.0,8192.0,,,Windows 10,1.36,439.99
3712,HP,Intel Celeron N4020   1.10GHz,1556.0,Intel UHD Graphics 600,324.0,11.6,1366.0,768.0,4096.0,65536.0,SSD,Windows 11,1.08,219.25
3713,HP,Intel Core i7 1185G7E   2.80GHz,10444.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,,1329.0
3714,Dell,Intel Core i7 10750H   2.60GHz,12012.0,GeForce GTX 1650 Ti,7576.0,15.6,1920.0,1200.0,16384.0,524288.0,SSD,Windows 10,1.82,1426.11
3715,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.22,866.24
3719,HP,Intel Core i7 8550U   1.80GHz,5931.0,Intel UHD Graphics 620,1042.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,1.50,1299.0
3720,Dell,Intel Core i7 12650H,23276.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,65536.0,262144.0,SSD,Windows 11,1.59,1229.99
3721,HP,Intel Core i7 1355U,15287.0,GeForce MX570 A,6177.0,15.6,1920.0,1080.0,24576.0,2097152.0,SSD,Windows 11,,1219.0
3723,MSI,Intel Core i5 10200H   2.40GHz,8185.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,1.86,1129.0
3725,Dell,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 3060 Ti,20599.0,16.0,1920.0,1200.0,12288.0,524288.0,SSD,Windows 11,1.96,1124.0
3727,MSI,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,65536.0,4194304.0,SSD,Windows 11,3.05,1929.0
3728,Acer,Intel Pentium Silver N6000   1.10GHz,3089.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,131072.0,SSD,ChromeOS,1.55,390.2
3731,Dell,Intel Core i3 3227U   1.90GHz,1286.0,Intel UHD Graphics 620,1042.0,14.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,1.50,983.74
3734,Dell,Intel Core i5 750   2.67GHz,2521.0,GeForce GTX 1650 Ti,7576.0,17.0,1920.0,1200.0,32768.0,2097152.0,SSD,Windows 10,2.51,3255.0
3735,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 4060 Ti 16GB,22796.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.32,1010.0
3736,HP,AMD Ryzen 7 6800H,23656.0,Radeon RX 6650M,13676.0,16.1,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.41,1289.99
3737,Acer,Intel Core i5 2400S   2.50GHz,3149.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.10,729.0
3738,Lenovo,Intel Core i7 5557U   3.10GHz,3089.0,Intel Iris Pro Graphics 6200,1449.0,14.0,2240.0,1400.0,16384.0,1048576.0,SSD,Windows 11,1.59,1099.0
3740,MSI,Intel Core i5 4250U   1.30GHz,2163.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.00,687.09
3741,MSI,Intel Core i7 10875H   2.30GHz,15019.0,Quadro RTX 3000,11157.0,15.6,1920.0,1080.0,32768.0,,,Windows 10,2.09,2068.53
3742,Dell,Intel Core i7 13705H,23728.0,Intel UHD Graphics,1476.0,16.0,3840.0,2160.0,32768.0,1024000.0,SSD,Windows 11,3.64,814.23
3743,Dell,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,16384.0,1048576.0,SSD,Windows 10,,2099.0
3744,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,32768.0,2048000.0,SSD,Windows 11,1.59,1032.56
3746,Asus,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,32768.0,1048576.0,SSD,Windows 10,2.30,2299.0
3747,Dell,Intel Core i7 12800H,24971.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,16384.0,1024000.0,SSD,Windows 11,1.13,733.38
3748,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.66,529.98
3749,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.0,3840.0,2400.0,32768.0,2097152.0,SSD,Windows 11,,3279.0
3752,MSI,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,8192.0,4194304.0,SSD,Windows 10,2.00,1678.88
3753,Lenovo,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,12288.0,1048576.0,SSD,Windows 11,1.73,1059.99
3754,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,1024000.0,SSD,Windows 11,3.64,1097.24
3755,Lenovo,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,2.41,1969.0
3756,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,65536.0,4194304.0,SSD,Windows 11,,1919.0
3757,Acer,Intel Core i7 13620H,26454.0,GeForce RTX 2050,7320.0,15.6,1927.0,1080.0,16384.0,,,Windows 11,2.14,1049.99
3758,MSI,Intel Core i5 750   2.67GHz,2521.0,GeForce RTX 2070,16181.0,17.3,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,,999.99
3759,Lenovo,AMD Ryzen 7 5700G,24647.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,1.50,619.99
3761,HP,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,2.00,375.0
3764,Asus,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,12288.0,524288.0,SSD,Windows 10,,439.0
3765,Lenovo,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,17.3,1600.0,900.0,36864.0,1048576.0,SSD,Windows 10,2.20,999.99
3766,Acer,Intel Core i3 4170   3.70GHz,3588.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,1.90,509.0
3769,Dell,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 11,59.09,2299.0
