,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price
3643,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,15.6,1920,1200,32768,524288,Windows 11,3.64,1924.22
3644,MSI,Intel Core i9 13950HX,44905,Intel HD Graphics 620,926,17,2560,1600,32768,1048576,Windows 11,5,3299
3645,Acer,AMD Ryzen 5 5600U,15500,GeForce RTX 3050,12961,14,1920,1080,8192,524288,Windows 10,1.5,629.99
3646,Dell,Intel Core i7 1255U,13775,Intel Iris Xe,2690,15.6,1920,1080,16384,1048576,Windows 11,1.68,949
3647,Panasonic,Intel Core i5 7300U   2.60GHz,3683,Intel HD Graphics 620,926,14,1920,1080,16384,262144,Windows 10,1.34,698.99
3648,LG,Intel Core i7 1250U,12421,Intel Iris Xe,2690,14,1920,1080,32768,1048576,Windows 11,1,1562.04
3649,Dell,Intel Core i5 3317U   1.70GHz,2010,Intel UHD Graphics,1476,14,1920,1080,16384,1024000,Windows 10,1.48,805.02
3650,Asus,Intel Core i9 12900H,28523,GeForce RTX 3070 Ti,23757,15.6,2560,1440,16384,1048576,Windows 11,2.3,2149.99
3651,Dell,Intel Core i9 13980HX,48083,GeForce RTX 3070 Ti,23757,15.6,1920,1080,65536,1024000,Windows 11,3.64,2178.6
3652,MSI,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3050,12961,15.6,1920,1080,8192,524288,Windows 10,2.09,885
3653,HP,Intel Pentium Gold 8505,9339,Intel UHD Graphics,1476,15.6,1366,768,4096,262144,Windows 10,1.88,449
3654,HP,Intel Core i3 1005G1   1.20GHz,4982,Intel UHD Graphics,1476,15.6,1366,768,8192,262144,Windows 11,1.68,429.99
3655,HP,Intel Core i3 1215U,11027,Intel UHD Graphics,1476,15.6,1920,1080,16384,524288,Windows 11,1.74,489
3656,HP,Intel Core i3 1215U,11027,Intel UHD Graphics,1476,15.6,1920,1080,16384,1048576,Windows 11,1.8,499
3657,MSI,Intel Core i5 9300H   2.40GHz,7646,GeForce GTX 1660,11706,15.6,1920,1080,16384,524288,Windows 10,1.86,889
3658,Dell,Intel Core i7 13705H,23728,GeForce MX250,2438,15.6,1920,1080,32768,2048000,Windows 11,3.64,1948.13
3659,Acer,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,16384,1048576,Windows 10,2.5,1509
3660,Asus,Intel Core i7 13620H,26454,GeForce RTX 3050,12961,15.6,1920,1080,16384,1048576,Windows 10,1.8,1209.99
3661,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,17,3840,2400,16384,524288,Windows 10,1.92,2409.37
3662,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,17,1920,1200,32768,2048000,Windows 11,3.64,2761.59
3663,Acer,AMD Ryzen 5 5625U,15084,GeForce RTX 3050,12961,15.6,1920,1080,32768,2097152,Windows 10,2.87,1079
3664,Acer,Intel Core i5 1240P,17329,GeForce RTX 3050,12961,15.6,1920,1080,32768,1048576,Windows 10,2.1,959
3665,HP,Intel Pentium N4200   1.10GHz,2169,Intel UHD Graphics,1476,15.6,1366,768,16384,131072,Windows 11,1.92,339.99
3666,HP,AMD Ryzen 3 5300U,9716,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1366,768,16384,1048576,Windows 11,1.73,399.99
3667,Dell,Intel Core i5 8350U   1.70GHz,6226,Intel UHD Graphics 620,1042,15.6,1366,768,8192,512000,Windows 10,5.49,529.99
3668,Lenovo,Intel Core i9 13900HX,44977,GeForce RTX 4070,26876,16,2560,1600,65536,2097152,Windows 11,2.55,2699
3669,HP,Intel Core i7 4600U   2.10GHz,2703,Intel Arc,4253,14,1366,768,16384,524288,Windows 10,2.35,310.98
3670,Dell,AMD Ryzen 7 6800H,23656,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 10,2.15,1099
3671,HP,AMD A6 9210,1238,Intel UHD Graphics,1476,14,1366,768,8192,327680,Windows 10,1.95,199.99
3672,Dell,Intel Core i5 12600H,23062,Intel UHD Graphics,1476,13.3,1920,1080,8192,1024000,Windows 11,1.19,808.49
3673,MSI,Intel Core i9 13980HX,48083,GeForce RTX 4070,26876,16,2560,1600,32768,2097152,Windows 11,5.22,2499
3674,HP,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,15.6,1920,1080,16384,524288,Windows 10,3.84,499
3675,Dell,Intel Core i7 12700H,26423,Intel Arc,4253,15.6,1920,1080,32768,1024000,Windows 10,2.46,1699.81
3676,LG,AMD Ryzen 7 7730U,18825,Ryzen 3 4300G with Radeon Graphics,2040,16,1920,1200,16384,524288,Windows 11,1.64,833.9
3677,HP,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,15.6,1920,1080,16384,524288,Windows 11,3.12,879
3678,Razer,Intel Core i7 10875H   2.30GHz,15019,GeForce RTX 2080 SUPER,19603,17.3,1920,1080,16384,524288,Windows 10,4.6,2188
3679,Dell,Intel Core i7 12800H,24971,Intel Arc,4253,14,1920,1080,16384,524288,Windows 10,1.38,771.53
3680,Lenovo,Intel Core i7 13700H,28003,GeForce RTX 2050,7320,15.6,1920,1080,16384,1048576,Windows 11,2.4,1459
3681,Dell,Intel Core i5 13420H,18753,Intel Arc,4253,16,1920,1200,8192,524288,Windows 11,1.85,895.28
3682,Dell,Intel Core i7 13705H,23728,GeForce RTX 3080 Ti,27324,15.6,1920,1080,32768,524288,Windows 11,3.64,1763.67
3683,Dell,Intel Core i7 13650HX,32140,GeForce RTX 2050,7320,15.6,1920,1080,32768,1048576,Windows 11,2.96,1369
3684,HP,Intel Core i7 1255U,13775,Intel Iris Xe,2690,17.3,1920,1080,32768,1048576,Windows 11,2.27,1053.39
3685,Asus,AMD Ryzen 7 7735HS,24268,GeForce RTX 2050,7320,17.3,1920,1080,65536,4194304,Windows 11,2.59,2389.99
3686,Acer,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,15.6,1920,1080,36864,524288,Windows 10,2.05,649
3687,Lenovo,Intel Core i5 12450H,17441,Intel Iris Xe,2690,14,1920,1200,16384,524288,Windows 11,1.51,899
3688,HP,Intel Core i7 13700H,28003,GeForce RTX 4060,19560,15.6,1920,1080,16384,1048576,Windows 11,2.3,649
3689,Dell,Intel Core i5 3317U   1.70GHz,2010,Intel UHD Graphics,1476,14,1920,1080,16384,131072,Windows 11,1.38,689.99
3690,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16,3072,1920,40960,1048576,Windows 10,2.05,1599
3691,HP,Intel Core i3 1005G1   1.20GHz,4982,Intel UHD Graphics,1476,15.6,1366,768,8192,262144,Windows 10,1.7,360
3692,MSI,Intel Core i5 1135G7   2.40GHz,9891,Intel Arc,4253,14,1920,1080,16384,524288,Windows 11,1.73,497.49
3694,Lenovo,AMD A6 9220e,1000,Radeon R4,333,14,1366,768,4096,32768,Windows 10,0.32,179.99
3695,Dell,Intel Core i7 1250U,12421,GeForce RTX 4060,19560,15.6,1366,768,32768,4096000,Windows 11,3.64,2360.02
3696,Lenovo,Intel Core i5 4300M   2.60GHz,2991,Intel UHD Graphics,1476,14,1366,768,8192,131072,Windows 10,2.25,223.98
3697,Dell,Intel Core i7 12650H,23276,GeForce RTX 2060,14124,15.6,1920,1080,8192,262144,Windows 10,2.36,5087.88
3698,Dell,Intel Core i7 1250U,12421,GeForce RTX 4060,19560,14,2560,1600,32768,1024000,Windows 11,3.64,1976.01
3699,HP,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,17.3,1920,1080,16384,524288,Windows 11,2.05,899
3700,Acer,Intel Core i7 1260P,17229,GeForce RTX 3050,12961,14,2240,1440,16384,1048576,Windows 11,1.4,1299
3701,HP,Intel Core i5 1335U,16980,Intel Iris Xe,2690,17.3,1920,1080,32768,2048000,Windows 11,2.09,944.99
3702,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,14,1920,1080,16384,1024000,Windows 11,3.64,1663.52
3703,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,15.6,1920,1200,16384,1048576,Windows 11,1.91,1889.08
3704,Dell,Intel Core i7 12800H,24971,Quadro T1000,6608,14,1920,1080,65536,2048000,Windows 11,3.64,3296.29
3705,Acer,Intel Core i5 1240P,17329,GeForce RTX 3050,12961,15.6,1920,1080,65536,2097152,Windows 11,2.57,1189
3706,Asus,Intel Celeron N4500   1.10GHz,2003,Intel UHD Graphics,1476,14,1980,1080,4096,131072,Windows 11,1.5,432.99
3707,HP,Intel N50,2350,Intel UHD Graphics 620,1042,15.6,1920,1080,12288,262144,Windows 10,2.05,859.99
3708,HP,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,17.3,1920,1080,8192,262144,Windows 11,2.36,409
3709,HP,Intel Core i3 1215U,11027,Intel UHD Graphics,1476,15.6,1920,1080,8192,524288,Windows 10,2.01,399
3710,Dell,Intel Core i7 1255U,13775,Intel Iris Xe,2690,15.6,1920,1080,32768,2097152,Windows 11,1.66,1199
3711,Acer,Intel Core i5 8265U   1.60GHz,6026,Intel UHD Graphics 620,1042,14,1920,1080,8192,262144,Windows 10,1.36,439.99
3712,HP,Intel Celeron N4020   1.10GHz,1556,Intel UHD Graphics 600,324,11.6,1366,768,4096,65536,Windows 11,1.08,219.25
3713,HP,Intel Core i7 1185G7E   2.80GHz,10444,Intel Iris Xe,2690,14,1920,1080,32768,2097152,Windows 11,1.45,1329
3714,Dell,Intel Core i7 10750H   2.60GHz,12012,GeForce GTX 1650 Ti,7576,15.6,1920,1200,16384,524288,Windows 10,1.82,1426.11
3715,Dell,Intel Core i7 13620H,26454,Intel UHD Graphics,1476,14,1920,1080,16384,524288,Windows 11,1.22,866.24
3716,Asus,MediaTek MT8163,604,ASUS A7000,9,14,1366,768,4096,131072,ChromeOS,1.11,278.9
3717,MSI,Intel Core i5 1240P,17329,Intel Arc,4253,13.3,1920,1080,16384,524288,Windows 11,1,699
3718,Acer,MediaTek MT8183,2424,Intel UHD Graphics,1476,11.6,1366,768,4096,65536,ChromeOS,1.05,189.99
3719,HP,Intel Core i7 8550U   1.80GHz,5931,Intel UHD Graphics 620,1042,14,1920,1080,16384,524288,Windows 10,1.5,1299
3720,Dell,Intel Core i7 12650H,23276,Intel UHD Graphics,1476,15.6,1920,1080,65536,262144,Windows 11,1.59,1229.99
3721,HP,Intel Core i7 1355U,15287,GeForce MX550,4601,15.6,1920,1080,24576,2097152,Windows 11,1.68,1219
3722,Lenovo,Intel Core i5 4300U   1.90GHz,2499,Intel Arc,4253,14,1366,768,16384,512000,Windows 10,1.77,254.98
3723,MSI,Intel Core i5 10200H   2.40GHz,8185,GeForce RTX 3060,17089,15.6,1920,1080,32768,1048576,Windows 11,1.86,1129
3724,Dell,Intel Core i5 12600H,23062,Intel Arc,4253,14,1920,1080,8192,1048576,Windows 10,1.91,1664.9
3725,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16,1920,1200,12288,524288,Windows 11,1.96,1124
3726,Acer,AMD Ryzen 5 3500U,6978,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,16384,524288,Windows 10,2.5,589
3727,MSI,Intel Core i7 13650HX,32140,GeForce RTX 2050,7320,15.6,1920,1080,65536,4194304,Windows 11,3.05,1929
3728,Acer,Intel Pentium Silver N6000   1.10GHz,3089,Intel UHD Graphics,1476,14,1366,768,8192,131072,ChromeOS,1.55,390.2
3730,Dell,Intel Core i9 13980HX,48083,RTX A2000,13772,17,3840,2160,32768,6144000,Windows 10,3.64,3876.39
3731,Dell,Intel Core i7 13790F,46110,Intel UHD Graphics 620,1042,14,1920,1080,16384,262144,Windows 10,1.5,983.74
3732,HP,Intel Core i7 1255U,13775,Intel Arc,4253,14,1920,1200,16384,524288,Windows 11,1.82,1042.45
3733,Dell,Intel N50,2350,GeForce MX570,6020,14,1920,1080,16384,524288,Windows 11,2.16,1113.8
3734,Dell,Intel Core i7 12650H,23276,GeForce GTX 1650 Ti,7576,17,1920,1200,32768,2097152,Windows 10,2.51,3255
3735,MSI,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3050,12961,17.3,1920,1080,16384,524288,Windows 10,2.32,1010
3736,HP,AMD Ryzen 7 6800H,23656,Radeon RX 6650M,13676,16.1,1920,1080,16384,1048576,Windows 11,2.41,1289.99
3737,Acer,Intel Core i5 1240P,17329,GeForce RTX 3050,12961,15.6,1920,1080,8192,524288,Windows 10,2.1,729
3738,Lenovo,Intel Core i7 1355U,15287,Intel Iris Xe,2690,14,2240,1400,16384,1048576,Windows 11,1.59,1099
3739,Dell,AMD Ryzen 5 5500U,13144,Radeon R2,240,15.6,1920,1080,32768,1048576,Windows 11,1.69,535
3740,MSI,Intel Core i5 12450H,17441,GeForce RTX 2050,7320,15.6,1920,1080,16384,524288,Windows 11,2,687.09
3741,MSI,Intel Core i7 10875H   2.30GHz,15019,Quadro RTX 3000,11157,15.6,1920,1080,32768,1048576,Windows 10,2.09,2068.53
3742,Dell,Intel Core i7 13705H,23728,Intel UHD Graphics,1476,16,3840,2160,32768,1024000,Windows 11,3.64,814.23
3743,Dell,Intel Core i7 13700HX,34115,GeForce RTX 4070,26876,16,2560,1600,16384,1048576,Windows 10,2.62,2099
3744,Dell,Intel Core i5 2310   2.90GHz,3642,Intel UHD Graphics,1476,15.6,1920,1080,32768,2048000,Windows 11,1.59,1032.56
3745,Acer,AMD Ryzen 5 3500U,6978,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,12288,524288,Windows 11,1.94,619
3746,Asus,Intel Core i9 12900H,28523,GeForce RTX 3070 Ti,23757,15.6,2560,1440,32768,1048576,Windows 10,2.3,2299
3747,Dell,Intel Core i7 12800H,24971,Intel UHD Graphics,1476,13.3,1920,1080,16384,1024000,Windows 11,1.13,733.38
3748,Dell,Intel Core i5 1135G7   2.40GHz,9891,Intel UHD Graphics,1476,15.6,1920,1080,16384,524288,Windows 11,1.66,529.98
3749,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,17,3840,2400,32768,2097152,Windows 11,2.17,3279
3750,Asus,AMD Ryzen 7 5800H,21133,Radeon Pro,2324,15.6,1920,1080,16384,524288,Windows 11,2.68,799
3751,HP,AMD 3020e,2458,Radeon R2,240,14,1366,768,4096,65536,Windows 10,1.45,239
3752,MSI,Intel Core i7 12650H,23276,GeForce RTX 4060,19560,15.6,1920,1080,8192,4194304,Windows 10,2,1678.88
3753,Lenovo,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,15.6,1920,1080,12288,1048576,Windows 11,1.73,1059.99
3754,Dell,Intel Core i7 13620H,26454,Intel UHD Graphics,1476,14,1920,1080,32768,1024000,Windows 11,3.64,1097.24
3755,Lenovo,AMD Ryzen 7 6800H,23656,GeForce RTX 3070 Ti,23757,15.6,1920,1080,32768,2097152,Windows 11,2.41,1969
3756,Dell,Intel Core i7 13650HX,32140,GeForce RTX 2050,7320,15.6,1920,1080,65536,4194304,Windows 11,2.28,1919
3757,Acer,Intel Core i7 13620H,26454,GeForce RTX 2050,7320,15.6,1927,1080,16384,524288,Windows 11,2.14,1049.99
3758,MSI,Intel Core i7 12650H,23276,GeForce RTX 2070,16181,17.3,1920,1080,8192,524288,Windows 10,1.82,999.99
3759,Lenovo,AMD Ryzen 7 5700,24334,Intel UHD Graphics,1476,14,1920,1080,16384,524288,Windows 11,1.5,619.99
3760,Dell,Intel Core i7 1250U,12421,Intel Arc,4253,14,1920,1080,32768,524288,Windows 11,1.22,935.54
3761,HP,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,15.6,1920,1080,8192,262144,Windows 10,2,375
3762,HP,Intel N50,2350,Intel Iris Xe,2690,15.6,1920,1080,16384,524288,Windows 11,1.92,906.15
3763,Dell,AMD Ryzen 5 3450U,6734,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1366,768,12288,524288,Windows 11,1.85,489
3764,Asus,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,14,1366,768,12288,524288,Windows 10,2.03,439
3765,Lenovo,Intel Core i5 1035G1   1.00GHz,7460,Intel UHD Graphics,1476,17.3,1600,900,36864,1048576,Windows 10,2.2,999.99
3766,Acer,Intel Core i3 3217U   1.80GHz,1218,Intel UHD Graphics,1476,15.6,1920,1080,8192,262144,Windows 10,1.9,509
3767,Dell,Intel Core i5 1334U,12802,Quadro M5500,7915,15.6,1366,768,16384,524288,Windows 11,3.64,1039.49
3768,Samsung,Intel Celeron N4500   1.10GHz,2003,S3 Chrome S25 DDR2,18,14,1920,1080,8192,32768,ChromeOS,1.45,313.62
3769,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,15.6,1920,1200,32768,1048576,Windows 11,59.09,2299
3770,Acer,Intel Pentium Silver N6000   1.10GHz,3089,Intel UHD Graphics,1476,14,1366,768,8192,131072,ChromeOS,1.55,390.2
3771,Dell,Intel Core i3 1215U,11027,Intel UHD Graphics,1476,15.6,1920,1080,16384,524288,Windows 11,1.66,486.99
3772,HP,Intel Core i5 7200U   2.50GHz,3395,Intel UHD Graphics,1476,14,1366,768,8192,262144,Windows 10,1.95,316.29
3773,Dell,Intel Core i7 1355U,15287,Intel Iris Xe,2690,15.6,1920,1080,16384,1048576,Windows 11,3.64,848.96
3774,Samsung,Intel Celeron 3965Y   1.50GHz,1194,Intel UHD Graphics 615,751,12.2,1600,600,4096,131072,ChromeOS,0.32,287
3775,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 10,2.32,1169
3776,Dell,Intel Core i7 1250U,12421,GeForce RTX 2050,7320,15.6,3840,2160,32768,4096000,Windows 11,3.64,2397.64
3777,Acer,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,16384,1048576,Windows 10,2.6,1499
3778,Asus,Intel Celeron N4020   1.10GHz,1556,Intel Arc,4253,4,1920,1080,4096,131072,Windows 11,1.32,158.99
3779,Dell,AMD Ryzen 5 3450U,6734,Radeon RX Vega 8,1487,15.6,1920,1080,8192,262144,Windows 11,1.77,599.99
3780,Dell,Intel Core i7 13705H,23728,GeForce RTX 3060,17089,17,3840,2160,65536,2048000,Windows 11,3.64,2730.61
3781,Dell,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3050,12961,15.6,1920,1200,16384,2097152,Windows 11,1.92,2175.99
3782,Asus,Intel Core i7 13650HX,32140,GeForce RTX 4060,19560,15.6,1920,1200,65536,4194304,Windows 11,2.5,2499.99
3783,Dell,Intel Core i9 13980HX,48083,GeForce RTX 3070,22459,16,2560,1600,32768,1024000,Windows 11,2.45,1593.58
3784,HP,Intel Pentium N4200   1.10GHz,2169,Intel UHD Graphics,1476,15.6,1366,768,16384,131072,Windows 11,2.23,315.99
3785,Lenovo,AMD Ryzen 7 7840HS,28906,GeForce RTX 2050,7320,15.6,1920,1080,16384,524288,Windows 10,2.02,1049
3787,Dell,Intel Core i7 12650H,23276,Intel Arc,4253,15.6,1920,1080,32768,2048000,Windows 10,1.8,1127.72
3788,Dell,Intel Core i7 12650H,23276,GeForce GTX 1650 Ti,7576,15.6,1920,1080,8192,262144,Windows 10,2.36,888
3789,Dell,Intel Core i5 12450H,17441,GeForce GTX 1650,7868,15.6,1920,1080,8192,524288,Windows 10,2.73,4814.88
3790,MSI,Intel Core i9 11900H   2.50GHz,20886,Quadro RTX 5000,16038,17.3,1920,1080,65536,1048576,Windows 10,2.45,4031.04
3791,Dell,Intel Core i5 1035G1   1.00GHz,7460,Intel UHD Graphics,1476,15.6,1920,1080,8192,262144,Windows 11,1.73,474.99
3792,Lenovo,Intel Core i5 10300H   2.50GHz,8473,GeForce GTX 1650 Ti,7576,15.6,1920,1080,8192,524288,Windows 10,1.8,799
3793,Dell,Intel Core i7 1255U,13775,GeForce MX570,6020,15.6,1920,1200,32768,1048576,Windows 10,1.87,1359.99
3794,Dell,Intel Core i7 12650H,23276,Intel Arc,4253,15.6,1366,768,16384,262144,Windows 10,1.59,1081.07
3795,Asus,Intel Core i7 12650H,23276,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,1.82,1199.99
3796,Dell,Intel Core i7 13700H,28003,Intel UHD Graphics,1476,15.6,1920,1080,32768,1024000,Windows 11,3.64,1487.63
3797,Lenovo,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,15.6,1920,1080,32768,1048576,Windows 11,1.7,669
3798,Asus,Intel Core i7 12650H,23276,GeForce RTX 3070,22459,15.6,1920,1080,32768,1048576,Windows 11,2,1789
3799,MSI,Intel Core i7 1260P,17229,GeForce RTX 3050,12961,16,2560,1600,16384,524288,Windows 10,3.18,1585.88
3800,Dell,Intel Core i5 12600H,23062,Intel UHD Graphics,1476,14,1920,1080,16384,524288,Windows 10,2.42,1686.35
3801,Acer,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,15.6,1920,1080,8192,131072,Windows 11,1.65,299.99
3802,Lenovo,Intel N50,2350,Radeon Vega 8,1585,15.6,1920,1200,32768,1048576,No OS,2.34,1192.5
3803,Dell,Intel Core i9 13980HX,48083,GeForce RTX 3080 Ti,27324,17.3,1920,1080,65536,524288,Windows 11,3.64,2551.52
3804,Dell,Intel Core i7 13705H,23728,Intel UHD Graphics,1476,15.6,1920,1080,65536,2048000,Windows 11,3.64,1016.3
3805,Asus,Intel Core i7 12700H,26423,Intel Iris Xe,2690,15.6,1920,1080,16384,524288,Windows 10,1.8,1049
3806,Panasonic,Intel Core i5 1145G7   2.60GHz,9970,Intel Iris Xe,2690,14,1366,768,16384,524288,Windows 10,2.09,2279.99
3807,HP,AMD Athlon Silver 3050U,3000,Ryzen 3 4300G with Radeon Graphics,2040,14,1366,768,4096,262144,Windows 11,1.48,449.54
3808,HP,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,15.6,1920,1080,8192,262144,Windows 11,1.27,529
3809,Dell,Intel Core i7 1160G7   1.20GHz,9173,GeForce MX350,2808,13.3,1920,1080,8192,1048576,Windows 10,1.07,1652.07
3810,Acer,AMD Ryzen 5 5625U,15084,GeForce RTX 3050,12961,15.6,1920,1080,24576,1048576,Windows 11,2.15,919
3811,Asus,Intel Core i5 12450H,17441,Intel HD Graphics 620,926,17.3,1600,900,12288,1048576,Windows 11,2.32,539
3812,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,8192,262144,Windows 11,2.32,899
3813,Dell,Intel Core i7 12800H,24971,Intel UHD Graphics,1476,14,1920,1080,16384,524288,Windows 10,1.23,771.53
3814,HP,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,17.3,1920,1080,16384,524288,Windows 10,1.84,739
3815,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,32768,2097152,Windows 11,2.44,1929.99
3816,Dell,Intel Core i9 13900HX,44977,GeForce RTX 4060,19560,15.6,1920,1080,65536,2097152,Windows 11,2.04,2049
3817,Asus,Intel Celeron N4020   1.10GHz,1556,Intel UHD Graphics 600,324,15.6,1920,1080,4096,131072,Windows 11,1.63,229
3818,Asus,Intel Core i3 370M   2.40GHz,1144,Intel Arc,4253,13.3,1366,768,4096,327680,Windows 7,1.68,686.73
3819,HP,Intel Celeron N4120   1.10GHz,2527,Intel UHD Graphics 600,324,14,1366,768,8192,65536,Windows 11,1.45,289
3820,Panasonic,Intel Core i5 5300U   2.30GHz,2736,Intel UHD Graphics 600,324,13.1,1024,768,16384,1048576,Windows 10,3.59,599.99
3821,Lenovo,Intel Core i7 1260P,17229,Intel Iris Xe,2690,13.3,2560,1600,16384,524288,Windows 11,1.32,899
3822,Dell,Intel Core i7 1355U,15287,Intel Iris Xe,2690,15.6,1920,1080,32768,1048576,Windows 11,1.41,1089
3823,HP,AMD Ryzen 7 5825U,18462,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,65536,2097152,Windows 11,1.5,1439
3824,Dell,Intel Core i5 1145G7   2.60GHz,9970,Intel Iris Xe,2690,14,1920,1080,16384,524288,Windows 11,1.59,4422.14
3825,Lenovo,Intel Core i7 12700H,26423,Intel Arc A730M,8274,16,2560,1600,32768,2097152,Windows 11,1.72,1519
3826,Samsung,Intel Core i7 4560U   1.60GHz,2950,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,1.86,1334.46
3827,HP,Intel Core i7 3517U   1.90GHz,2049,Intel Iris Xe,2690,15.6,1920,1080,65536,2097152,Windows 11,1.76,1699
3828,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,65536,2097152,Windows 11,3.64,1299
3829,MSI,Intel Core i7 12650H,23276,GeForce RTX 3050,12961,15.6,1920,1080,32768,1048576,Windows 11,1.86,999
3830,Dell,Intel Core i7 13705H,23728,GeForce RTX 3080 Ti,27324,17.3,3840,2160,32768,2048000,Windows 11,3.64,2898.6
3831,Lenovo,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16,2560,1600,32768,1048576,Windows 11,2.55,1549
3832,Dell,Intel Core i7 10870H   2.20GHz,14596,GeForce RTX 3070,22459,15.6,1920,1080,16384,524288,Windows 10,2.28,2015.98
3833,HP,Intel Core i5 1230U,10779,Intel Iris Xe,2690,15.6,1920,1080,8192,262144,Windows 11,2,503.99
3834,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,17,3840,2400,65536,4194304,Windows 11,1.72,2803.22
3835,Samsung,Intel Celeron N4500   1.10GHz,2003,S3 Chrome S25 DDR2,18,14,1920,1080,8192,32768,ChromeOS,1.45,313.62
3836,LG,Intel Core i5 1340P,20247,Intel Iris Xe,2690,15.6,854,480,8192,8192,Windows 11,1.14,879.99
3837,Asus,AMD Ryzen 3 3200U,3828,Radeon Vega 3,891,15.6,1920,1080,8192,262144,Windows 10,1.73,518.5
3838,Dell,Intel Core i7 12650H,23276,Intel Arc,4253,13.3,1920,1080,16384,524288,Windows 10,1.18,1024.48
3839,HP,Intel Core i3 10110Y   1.00GHz,3269,Intel UHD Graphics,1476,14,1366,768,8192,131072,ChromeOS,1.77,379.9
3840,HP,Intel Core i9 12900H,28523,GeForce RTX 3060,17089,16.1,2560,1440,20480,1048576,Windows 11,2.36,1524
3841,MSI,Intel Core i9 12900H,28523,GeForce RTX 3060,17089,17.3,1920,1080,65536,4194304,Windows 11,2.9,2549
3842,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,49152,1048576,Windows 11,2.68,1759
3843,Acer,AMD Ryzen 7 5800U,18591,GeForce RTX 3050,12961,14,1920,1080,16384,524288,Windows 10,1.5,800.64
3844,Asus,Intel Celeron N4500   1.10GHz,2003,Intel HD Graphics 620,926,17.3,1920,1080,4096,32768,ChromeOS,2.41,250.82
3845,Dell,Intel Core i9 12900,34306,GeForce RTX 4070,26876,15.6,1366,768,16384,2048000,Windows 11,3.64,2471.31
3846,Dell,AMD Embedded R Series RX 216GD,1628,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1366,768,16384,1048576,Windows 11,1.62,778.58
3847,Dell,Intel Core i7 985   3.47GHz,3928,RTX A2000,13772,17.3,1920,1080,32768,2048000,Windows 11,3.64,2668.91
