,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Price,New Weight
3884,Dell,Intel Core i5 8365U   1.60GHz,6247.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,131072.0,Windows 10,359.95,1.48
3885,Dell,Intel Core i7 12700H,26423.0,Intel Iris Xe,2690.0,14.0,2240.0,1400.0,16384.0,2097152.0,Windows 11,1039.0,1.68
3886,HP,Intel Celeron N4000   1.10GHz,1417.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,4096.0,131072.0,ChromeOS,199.99,1.5
3888,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,16384.0,524288.0,Windows 11,1847.99,1.91
3890,HP,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060,17089.0,16.1,1920.0,1080.0,65536.0,1048576.0,Windows 11,1719.0,2.32
3891,Dell,Intel Core i7 13700H,28003.0,RTX A2000,13772.0,15.6,1920.0,1080.0,32768.0,524288.0,Windows 11,1385.99,3.64
3892,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel Arc,4253.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 10,1583.6,1.38
3893,HP,AMD Ryzen 5 4600H,14526.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,879.0,2.0
3894,Dell,Intel Core i5 12450H,17441.0,Intel HD Graphics 620,926.0,14.0,1366.0,768.0,8192.0,262144.0,Windows 10,235.6,2.55
3895,Dell,Intel Core i5 6200U   2.30GHz,2999.0,Intel Arc,4253.0,14.0,1366.0,768.0,8192.0,122880.0,Windows 10,298.98,2.2
3896,Dell,Intel Core i7 13705H,23728.0,Intel UHD Graphics,1476.0,16.0,1920.0,1200.0,16384.0,524288.0,Windows 11,869.0,1.86
3897,Acer,Intel Core i5 9300H   2.40GHz,7646.0,GeForce GTX 1650,7868.0,17.3,1920.0,1080.0,8192.0,262144.0,Windows 10,849.0,3.0
3898,Dell,Intel 2.80GHz,341.0,GeForce GTX 1060,10075.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,999.0,2.65
3899,Dell,Intel Core i7 1260P,17229.0,GeForce MX570,6020.0,16.0,1920.0,1200.0,16384.0,524288.0,Windows 11,1299.0,1.86
3900,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,8192.0,2048000.0,Windows 10,1252.01,2.03
3901,Asus,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,943.62,2.6
3902,Asus,Intel Core i9 13980HX,48083.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,32768.0,1048576.0,Windows 11,2118.99,3.18
3903,HP,AMD A4 9120C,825.0,Radeon R4,333.0,11.6,1366.0,768.0,4096.0,32768.0,ChromeOS,1999.99,1.36
3904,Asus,Intel Core i5 10300H   2.50GHz,8473.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 10,861.42,2.2
3905,Dell,Intel Core i7 1185G7   3.00GHz,10552.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,16384.0,262144.0,Windows 10,724.99,1.23
3906,Dell,AMD Ryzen 7 3750H,8185.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,1054.01,2.52
3907,HP,AMD Ryzen 5 7530U,16506.0,Ryzen 3 4300G with Radeon Graphics,2040.0,17.3,1600.0,900.0,12288.0,1048576.0,Windows 10,669.0,2.18
3908,Dell,Intel Core i7 3970X   3.50GHz,8408.0,Intel UHD Graphics,1476.0,16.0,1920.0,1200.0,32768.0,1024000.0,Windows 11,1585.1,1.84
3909,HP,Intel Core i5 1230U,10779.0,Intel Iris Xe,2690.0,17.3,1920.0,1080.0,16384.0,1048576.0,Windows 11,899.0,2.09
3910,Acer,Intel Celeron N4500   1.10GHz,2003.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,4096.0,131072.0,Windows 11,199.99,1.65
3911,Dell,Intel Core i7 13705H,23728.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 11,889.99,3.64
3912,Dell,AMD Ryzen 7 3750H,8185.0,Intel UHD Graphics,1476.0,17.3,1920.0,1080.0,16384.0,1024000.0,Windows 11,1273.98,3.64
3913,Acer,Intel Core i5 9300H   2.40GHz,7646.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,652.0,2.32
3914,Lenovo,AMD Embedded R Series RX 216GD,1628.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,889.49,2.45
3915,HP,Intel Core i7 1255U,13775.0,GeForce MX550,4601.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,899.99,1.75
3916,Asus,Intel Core i7 9750H   2.60GHz,10936.0,GeForce GTX 1660,11706.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1599.9,2.0
3917,Asus,AMD Ryzen 9 6900HX,24887.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,899.99,1.8
3918,Asus,Intel Celeron N3350   1.10GHz,1108.0,GeForce2 Integrated GPU,4.0,15.6,1920.0,1080.0,4096.0,65536.0,ChromeOS,178.98,1.8
3919,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,969.0,2.3
3920,HP,Intel Core i7 1255U,13775.0,GeForce MX550,4601.0,17.3,1920.0,1080.0,49152.0,4194304.0,Windows 11,1959.0,2.97
3921,Lenovo,Intel Core i7 13700H,28003.0,Intel Arc,4253.0,16.0,1920.0,1200.0,16384.0,1048576.0,Windows 11,858.95,3.64
3922,Lenovo,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,2560.0,1600.0,65536.0,4194304.0,Windows 11,2149.0,2.55
3923,HP,Intel Core i5 4200H   2.80GHz,3108.0,Intel Iris Xe,2690.0,15.6,1366.0,768.0,8192.0,262144.0,Windows 11,481.0,2.36
3924,Dell,Intel Core i5 750   2.67GHz,2521.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,1746.35,2.43
3925,Dell,AMD Ryzen 7 3750H,8185.0,GeForce RTX 3080 Ti,27324.0,17.3,1920.0,1080.0,32768.0,1024000.0,Windows 11,2432.42,3.64
3926,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,529.0,1.82
3927,MSI,Intel Core i5 10500H   2.50GHz,11287.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,1299.99,1.86
3928,Asus,Intel Core i9 13900H,29690.0,Intel Iris Xe,2690.0,14.5,2880.0,1800.0,16384.0,1048576.0,Windows 10,1099.0,1.68
3929,HP,AMD Ryzen 3 3250U,3855.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1366.0,768.0,16384.0,524288.0,Windows 11,559.99,1.51
3931,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.0,3840.0,2400.0,32768.0,1048576.0,Windows 10,3109.0,1.62
3932,Dell,Intel Core i5 12450H,17441.0,Intel Arc,4253.0,13.3,1366.0,768.0,8192.0,512000.0,Windows 10,177.98,1.73
3933,Dell,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,12288.0,1048576.0,Windows 10,390.1,1.84
3934,HP,Intel Core i5 12450H,17441.0,Intel Iris Xe,2690.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 11,779.99,2.09
3935,Asus,AMD A12 9720P,2646.0,Radeon R7E,564.0,15.6,1920.0,1080.0,4096.0,131072.0,Windows 10,359.99,2.5
3936,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,12288.0,262144.0,Windows 11,539.99,1.85
3937,Dell,Intel Core i7 1265U,14043.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,16384.0,262144.0,Windows 11,1450.77,1.76
3938,Dell,Intel Core i5 520M   2.40GHz,1722.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,588.0,1.68
3939,HP,Intel Core i7 940   2.93GHz,2947.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,919.0,1.77
3940,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,32768.0,1048576.0,Windows 10,1599.0,3.64
3941,Dell,Intel Core i7 12650H,23276.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,779.49,1.65
3942,HP,Intel XEON 2.20GHz,164.0,Intel Arc,4253.0,11.6,1366.0,768.0,4096.0,32768.0,Windows 10,171.49,1.66
3943,Dell,Intel Core i7 940   2.93GHz,2947.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,999.0,1.68
3944,LG,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,16.0,2560.0,1600.0,16384.0,2097152.0,Windows 11,1239.0,1.5
3945,Asus,Intel Core i5 12450H,17441.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,881.94,3.55
3946,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,1379.0,2.1
3947,Dell,Intel Core i5 12600H,23062.0,Intel Arc,4253.0,13.3,1920.0,1080.0,8192.0,262144.0,Windows 11,1000.0,1.14
3948,HP,Intel Celeron N3350   1.10GHz,1108.0,Intel HD Graphics 620,926.0,14.0,1366.0,768.0,4096.0,102400.0,ChromeOS,154.0,1.55
3949,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,65536.0,1024000.0,Windows 11,2058.2,3.64
3950,HP,Intel Core i7 12700H,26423.0,Intel Iris Xe,2690.0,16.0,3072.0,1920.0,16384.0,524288.0,Windows 11,1389.0,3.29
3951,Dell,AMD Ryzen 5 6600H,19012.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,979.0,2.95
3952,Dell,Intel Core i7 1265U,14043.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,16384.0,2097152.0,Windows 11,1479.0,2.6
3953,Dell,Intel Core i7 13705H,23728.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,743.88,2.26
3954,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,65536.0,4194304.0,Windows 11,2296.13,1.91
3955,Dell,Intel Core i5 12600H,23062.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,16384.0,262144.0,Windows 10,710.89,1.45
3956,Lenovo,Intel Core i7 12700H,26423.0,Intel Arc,4253.0,16.0,2560.0,1600.0,16384.0,2097152.0,Windows 11,1799.0,2.09
3957,Dell,Intel Core i9 13900H,29690.0,GeForce RTX 4080,34635.0,16.0,2560.0,1600.0,32768.0,2048000.0,Windows 11,2560.57,3.64
3958,Lenovo,AMD C 30,178.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,661.5,2.73
3959,Dell,Intel Core i5 13420H,18753.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,8192.0,262144.0,Windows 10,248.07,2.27
3960,Asus,Intel Celeron N4000   1.10GHz,1417.0,Intel UHD Graphics 600,324.0,14.0,1920.0,1080.0,4096.0,131072.0,Windows 10,239.0,1.32
3961,Lenovo,Intel Core i5 12450H,17441.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,32768.0,524288.0,Windows 10,1099.99,1.82
3962,Dell,Intel Core i7 870   2.93GHz,3122.0,GeForce RTX 3050,12961.0,17.0,1920.0,1200.0,32768.0,1048576.0,Windows 11,2998.38,2.32
3963,Lenovo,Intel Pentium M 2.10GHz,292.0,Radeon Vega 8,1585.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,449.99,2.2
3964,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,17.0,3840.0,2160.0,16384.0,1024000.0,Windows 11,2424.38,3.64
3965,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 4070,26876.0,15.6,1366.0,768.0,16384.0,524288.0,Windows 11,2530.21,3.64
3966,Lenovo,Intel Core i3 13100F,14631.0,Intel UHD Graphics 620,1042.0,14.0,1920.0,1080.0,8192.0,131072.0,Windows 11,264.0,1.5
3967,Acer,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Arc,4253.0,17.3,1920.0,1080.0,8192.0,524288.0,Windows 11,753.94,1.68
3968,Dell,Intel Core i5 13420H,18753.0,Intel UHD Graphics,1476.0,16.0,1920.0,1200.0,8192.0,262144.0,Windows 11,1178.16,1.86
3969,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,8192.0,1048576.0,Windows 10,1109.0,1.96
3970,Dell,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,359.0,2.55
3971,Dell,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,519.0,2.64
3972,HP,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3060,17089.0,16.1,1920.0,1080.0,32768.0,1048576.0,Windows 11,1559.0,2.73
3973,Acer,Intel Core i5 12500H,21525.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,32768.0,2097152.0,Windows 11,1118.0,3.0
3974,Lenovo,Intel Core i5 4300U   1.90GHz,2499.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,512000.0,Windows 10,251.98,1.63
3975,Dell,AMD Ryzen 7 3750H,8185.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 11,1068.48,2.55
3976,HP,Intel Core i7 13620H,26454.0,Intel Iris Plus,1818.0,15.6,1366.0,768.0,8192.0,524288.0,Windows 10,615.0,1.77
3977,Acer,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,14.0,1920.0,1200.0,16384.0,524288.0,Windows 11,649.99,1.27
3978,Asus,Intel Core i7 13620H,26454.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,4194304.0,Windows 11,1529.99,1.8
3979,GIGABYTE,Intel Core i7 13620H,26454.0,GeForce RTX 4060 Laptop GPU,17984.0,16.0,1920.0,1200.0,16384.0,524288.0,Windows 11,899.99,2.3
3980,HP,Intel Core i7 1360P,19333.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,24576.0,1048576.0,Windows 11,1149.0,2.3
3981,Asus,Intel Core i9 12900H,28523.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,65536.0,4194304.0,Windows 10,2819.0,2.3
3982,MSI,Intel Core i9 13900H,29690.0,GeForce RTX 4070,26876.0,17.3,2560.0,1440.0,16384.0,1048576.0,Windows 11,1849.0,2.82
3983,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,65536.0,1024000.0,Windows 11,1951.94,3.64
3985,Microsoft,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,12.4,1536.0,1024.0,8192.0,262144.0,Windows 10,449.94,1.14
3986,Acer,Intel Pentium Silver N6000   1.10GHz,3089.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,131072.0,ChromeOS,390.2,1.55
3987,Asus,Intel Core i9 12900H,28523.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,32768.0,2097152.0,Windows 10,2419.0,2.32
3988,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.0,3840.0,2400.0,65536.0,4194304.0,Windows 11,3659.0,2.31
3989,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,24576.0,1048576.0,Windows 10,1069.0,2.3
3990,Dell,Intel Core i7 13705H,23728.0,GeForce MX250,2438.0,15.6,1920.0,1080.0,65536.0,1024000.0,Windows 11,1214.6,3.64
3991,Dell,Intel Core i7 6500U   2.50GHz,3274.0,Intel HD Graphics 620,926.0,13.3,3840.0,2160.0,8192.0,262144.0,Windows 10,699.99,1.27
3992,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,16384.0,2097152.0,Windows 10,1879.0,2.0
3993,Lenovo,AMD Ryzen 7 5700U,15853.0,Ryzen 3 4300G with Radeon Graphics,2040.0,16.0,1920.0,1200.0,16384.0,524288.0,Windows 11,899.0,2.1
3994,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,65536.0,4194304.0,Windows 11,2219.0,2.6
3995,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,889.0,2.95
3996,Lenovo,Intel Core i7 1195G7   2.90GHz,11045.0,Intel Iris Xe,2690.0,14.0,3840.0,2160.0,16384.0,1048576.0,Windows 10,1029.0,3.29
3997,Dell,Intel Core i9 13900,48120.0,RTX A2000,13772.0,17.3,1920.0,1080.0,16384.0,524288.0,Windows 11,2585.75,3.64
3998,Acer,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,8192.0,524288.0,Windows 10,579.99,1.2
3999,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3050,12961.0,15.6,2560.0,1440.0,16384.0,1048576.0,Windows 11,1374.99,2.73
4000,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,8192.0,524288.0,Windows 11,674.25,1.41
4001,LG,Intel Core i7 1260P,17229.0,Intel HD Graphics 620,926.0,16.0,2560.0,1600.0,16384.0,524288.0,Windows 11,1402.05,1.18
4002,Asus,Intel Celeron N3350   1.10GHz,1108.0,Intel UHD Graphics,1476.0,11.6,1366.0,768.0,4096.0,65536.0,Windows 10,230.5,0.95
4003,Lenovo,Intel N50,2350.0,Intel Arc,4253.0,14.0,1920.0,1080.0,16384.0,524288.0,Windows 10,669.99,2.0
4004,Lenovo,AMD Athlon L110,197.0,Radeon Athlon Silver 3050U,679.0,14.0,1920.0,1080.0,4096.0,131072.0,Windows 11,199.0,0.45
4005,Dell,Intel Core i7 3970X   3.50GHz,8408.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,65536.0,1024000.0,Windows 11,1249.7,3.64
4006,Dell,Intel Core i7 13705H,23728.0,Quadro M5500,7915.0,15.6,1366.0,768.0,16384.0,262144.0,Windows 11,1039.49,3.64
4007,Asus,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,16.0,1920.0,1200.0,8192.0,524288.0,Windows 10,689.99,1.86
4008,Lenovo,Intel Core i3 1115G4   3.00GHz,6132.0,Intel Arc,4253.0,15.6,1366.0,768.0,8192.0,262144.0,Windows 11,389.0,2.36
4009,HP,Intel Core i5 2520M   2.50GHz,2230.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,262144.0,Windows 10,197.98,2.87
4010,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,32768.0,1048576.0,Windows 10,1209.0,1.7
4011,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.0,3840.0,2400.0,32768.0,1048576.0,Windows 10,3169.0,2.43
4012,Asus,Intel Core i7 13650HX,32140.0,GeForce RTX 4060,19560.0,15.6,1920.0,1200.0,16384.0,524288.0,Windows 11,1699.99,2.5
4013,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,24576.0,1048576.0,Windows 11,1369.0,2.33
4014,MSI,Intel Core i7 1260P,17229.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 11,1489.0,2.16
4015,HP,AMD Ryzen 5 4600H,14526.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,888.0,1.99
4016,Lenovo,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,819.0,2.82
4017,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,16.0,3072.0,1920.0,32768.0,1024000.0,Windows 11,1655.17,3.64
4018,HP,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,32768.0,1048576.0,Windows 11,689.99,2.67
4019,Dell,Intel Core i5 1335U,16980.0,Intel Arc,4253.0,15.6,1920.0,1080.0,16384.0,262144.0,Windows 11,939.99,1.7
4020,Lenovo,Intel Core i7 13620H,26454.0,GeForce RTX 2050,7320.0,16.0,1920.0,1200.0,16384.0,524288.0,Windows 11,1339.0,1.9
4021,Acer,Intel Core i5 1240P,17329.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,769.0,2.1
4022,Dell,AMD Ryzen 5 6600H,19012.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,1048576.0,Windows 10,989.0,2.87
4023,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 4070,26876.0,15.6,1366.0,768.0,16384.0,524288.0,Windows 11,2396.23,3.64
4024,Dell,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,13.3,1920.0,1080.0,16384.0,1024000.0,Windows 10,843.14,1.19
4025,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,262144.0,Windows 10,699.0,2.15
4026,Asus,AMD Ryzen 5 5500U,13144.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1920.0,1080.0,8192.0,524288.0,Windows 11,524.0,1.5
4027,Lenovo,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,16.0,1920.0,1200.0,16384.0,2097152.0,Windows 11,1279.0,1.91
4028,MSI,Intel Core i7 1260P,17229.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,1399.0,1.8
4029,Lenovo,Intel Core i5 4300U   1.90GHz,2499.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,8192.0,262144.0,Windows 10,271.98,1.64
4030,HP,Intel Core i3 1125G4   2.00GHz,9737.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,4096.0,131072.0,Windows 10,329.0,1.45
4031,HP,AMD Ryzen 5 7520U,9475.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,579.0,1.48
4033,Lenovo,AMD Ryzen 3 4300U,7489.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,4096.0,262144.0,Windows 10,458.0,1.5
4034,HP,Intel Core i9 13900HX,44977.0,GeForce RTX 4090,38874.0,17.3,2560.0,1440.0,65536.0,4194304.0,Windows 11,4019.0,2.8
4035,Asus,Intel Core i7 9750H   2.60GHz,10936.0,GeForce RTX 2070,16181.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 10,1574.49,2.59
4036,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,3840.0,2160.0,16384.0,524288.0,Windows 11,2142.39,3.64
4037,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 4060,19560.0,14.5,2560.0,1600.0,32768.0,1048576.0,Windows 11,2299.0,4.45
4038,HP,Intel Celeron N2840   2.16GHz,591.0,Intel UHD Graphics,1476.0,11.6,1366.0,768.0,2048.0,32768.0,Windows 10,186.98,1.28
4039,Lenovo,Intel Core i5 4200U   1.60GHz,2187.0,Intel UHD Graphics,1476.0,12.5,1366.0,768.0,8192.0,262144.0,Windows 10,403.98,1.57
4040,Acer,Intel Celeron N5100   1.10GHz,3310.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,65536.0,ChromeOS,279.99,1.6
4041,Dell,Intel N50,2350.0,Intel Arc,4253.0,14.0,2560.0,1440.0,32768.0,1048576.0,Windows 11,2173.21,3.64
4042,Dell,Intel Core i7 8650U   1.90GHz,6287.0,Intel Arc,4253.0,14.0,1920.0,1080.0,16384.0,262144.0,Windows 10,344.99,2.27
4043,Dell,Intel Core i7 1270P,17546.0,Intel HD Graphics 620,926.0,14.0,1920.0,1080.0,32768.0,262144.0,Windows 11,1359.0,2.25
4044,Acer,Intel Core i5 1240P,17329.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 11,729.0,2.24
4045,HP,AMD Athlon Silver 3050U,3000.0,Ryzen 3 4300G with Radeon Graphics,2040.0,17.3,1600.0,900.0,4096.0,262144.0,Windows 10,529.0,2.22
4046,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,Windows 10,949.0,2.2
4047,MSI,Intel Core i7 1195G7   2.90GHz,11045.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,32768.0,1048576.0,Windows 10,911.2,2.5
4048,Lenovo,Intel Core i7 13700H,28003.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,65536.0,2097152.0,Windows 11,1599.0,2.41
4049,Acer,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,4096.0,262144.0,Windows 10,509.0,1.98
4050,Dell,Intel Core i7 1360P,19333.0,Intel Iris Xe,2690.0,14.0,2560.0,1600.0,16384.0,1048576.0,Windows 11,1148.99,1.55
4051,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,17.0,3840.0,2160.0,16384.0,1024000.0,Windows 11,3980.1,3.64
4052,LG,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Arc,4253.0,14.0,1920.0,1200.0,16384.0,1048576.0,Windows 11,1581.67,1.27
4053,HP,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,15.6,1920.0,1080.0,16384.0,524288.0,Windows 11,999.0,1.77
4054,Dell,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,14.0,1920.0,1080.0,8192.0,524288.0,Windows 10,771.53,1.38
4055,Tocosy,Intel Atom 230   1.60GHz,169.0,Intel Arc,4253.0,11.6,1366.0,768.0,4096.0,131072.0,Windows 10,229.0,1.28
4056,LG,Intel Core i7 1260P,17229.0,Intel Iris Xe,2690.0,16.0,2560.0,1600.0,16384.0,262144.0,Windows 11,1369.0,1.18
4057,Dell,Intel Core i9 13980HX,48083.0,RTX A2000,13772.0,14.0,1920.0,1200.0,32768.0,1024000.0,Windows 11,2173.21,3.64
4058,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,14.0,1920.0,1080.0,12288.0,524288.0,Windows 10,500.0,1.5
4059,Lenovo,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,16.0,1920.0,1200.0,16384.0,1048576.0,Windows 11,1259.0,1.77
